Data S1. List of Border Protected Areas,,
WDPAID,NAME,ISO3
342315,Jalovcová stráň,CZE
342322,Jelení lázeň,CZE
342328,Jezírka u Rozvadova,CZE
342346,Laguna Madre y Delta del Río Bravo,MEX
342356,Laguna del Tigre,GTM
342379,Güisayote,HND
342499,Corvalan,BOL
342500,Area de proteccion del Quebracho Colorado,BOL
342654,Alitash,ETH
342670,Boé,GNB
342724,Krabonošská niva,CZE
342734,Křížový kámen,CZE
342745,Kútky,CZE
342746,Kyselovský les,CZE
342775,Machová,CZE
342779,Malé jeřábí jezero,CZE
342786,Malý Zvon,CZE
342794,Meandry Smědé,CZE
342844,Neratovské louky,CZE
342852,Niva Olšového potoka,CZE
342855,Nová hora,CZE
342878,Otovský potok,CZE
342886,Pavlova Huť,CZE
342901,Plenisko,CZE
342915,Pod Žitkovským vrchem,CZE
342918,Pod Vrchmezím,CZE
342932,Pomezní rybník,CZE
342962,Rájecká rašeliniště,CZE
342969,Rašeliniště Borková,CZE
342972,Rašeliniště Kapličky,CZE
342974,Rašeliniště Pele,CZE
342976,Rathsam,CZE
342989,Rybí loučky,CZE
343000,Sedloňovský vrch,CZE
343002,Sidonie,CZE
343009,Skařiny,CZE
343013,Slanisko Dobré Pole,CZE
343041,Stráň u Dubiny,CZE
343066,Šibeničník,CZE
343068,Široké blato,CZE
343070,Špičák u Krásného Lesa,CZE
343093,Zemská brána,CZE
343101,Ztracený rybník,CZE
343117,Tišina,CZE
343121,Trčkovská louka,CZE
343182,Ve Vlčí,CZE
343187,Velké doly,CZE
343194,Velký Pavlovický rybník,CZE
343195,Velký Polom,CZE
343200,Vidnavské mokřiny,CZE
343218,Vřesová stráň,CZE
343253,Hojná voda,CZE
343277,Bystřina - Lužní potok,CZE
343282,Na požárech,CZE
343293,Pravčická brána,CZE
343319,Železná hůrka,CZE
343364,Bílá skála,CZE
343390,Brazilka,CZE
343401,Buková slať,CZE
343404,Byčinec,CZE
343438,Chladný vrch,CZE
343500,Fládnitzské vřesoviště,CZE
343517,Házlův kříž,CZE
343539,Horecký kopec,CZE
343561,Hranečník,CZE
343562,Hraniční meandry Odry,CZE
343593,Jasánky,CZE
343638,Kaňúry,CZE
343725,Lange Wart,CZE
343743,Lišková,CZE
343842,Motyčanka,CZE
343851,Multerberské rašeliniště,CZE
343934,Očovské louky,CZE
343937,Okrouhlá,CZE
343992,Pestřice,CZE
344020,Pod Hribovňou,CZE
344071,Prameniště Hamerského potoka u Zvonkové,CZE
344074,Prameniště Pohořského potoka,CZE
344085,Přesličkový rybník,CZE
344115,Rašelina,CZE
344120,Rašeliniště Kyselov,CZE
344160,Rybník u Králova mlýna,CZE
344219,Spáleniště,CZE
344229,Staré hliniště,CZE
344234,Stodůlecký vrch,CZE
344351,Tiské stěny,CZE
344434,Úval Zvonková,CZE
344435,Úvalenské louky,CZE
344467,Velká louka,CZE
344480,Věřňovice,CZE
344484,Veský mlýn,CZE
344519,Vysoký kámen,CZE
344524,Krkonošský národní park,CZE
344525,České Švýcarsko,CZE
344526,Podyjí,CZE
344527,Šumava,CZE
344528,Beskydy,CZE
344529,Bílé Karpaty,CZE
344532,Broumovsko,CZE
344535,Český les,CZE
344537,Jeseníky,CZE
344538,Jizerské hory,CZE
344541,Labské pískovce,CZE
344543,Lužické hory,CZE
344545,Orlické hory,CZE
344546,Pálava,CZE
344549,Šumava,CZE
344552,Třeboňsko,CZE
344573,Troodos Range to South West Shores,CYP
344608,NSG Amtsvenn - Huendfelder Moor,DEU
344629,NSG Brettner Hof,DEU
344637,NSG Bunkeranlagen,DEU
344646,NSG Ehemalige Braunkohle-Abgrabung Ottilie,DEU
344654,NSG Ermesbachtal,DEU
344688,NSG Hoscheider Venn mit Quellgebieten des Dreilaeger- und Schleebaches,DEU
344695,NSG Kaempchen,DEU
344705,NSG Klueserbachtal und Schwarzbachtal,DEU
344710,NSG Kyllquellgebiet,DEU
344729,NSG Naturpark Worm-Wildnis,DEU
344741,NSG Platißbachtal,DEU
344742,NSG Prether Bachtal und Nebenbaeche,DEU
344755,NSG Rimburger Busch und Kanualbusch,DEU
344813,NSG Vennhochflaeche bei Muetzenich,DEU
344816,NSG Weser,DEU
344823,NSG Wollerscheider Wald,DEU
344824,NSG Wollerscheider Venn,DEU
344825,NSG Wollerscheider Wiesen,DEU
344827,NSG Wurmtal noerdlich Herzogenrath,DEU
345182,Mandautal,DEU
345653,Sääperin luonnonsuojelualue 2,FIN
345922,Site De Lur Berria,FRA
345925,Etangs Et Mares De Saint-Martin,MAF
345949,Wolschwiller,FRA
346018,Ikva-patak menti Természetvédelmi Terület,HUN
347257,Im See,CHE
347288,Schwarzrain,CHE
347322,Biaufond,CHE
347334,Giriz,CHE
347340,Heuberg,CHE
347369,Chli Rhy,CHE
347377,Gippinger Grien,CHE
347389,Haumättli,CHE
347396,Laconnex,CHE
347397,Mategnin,CHE
347401,Prés de Villette,CHE
347403,Allondon,CHE
347410,Maison de la Forêt,CHE
347425,Raclerets,CHE
347430,Ellwald,CHE
347529,Autal,CHE
347530,Eisweiher und Wiesenmatten,CHE
347534,"Vadret da Fenga ""Süd",CHE
347541,Silvrettagletscher,CHE
347543,Vadrec da la Bondasca,CHE
347544,Vadrec del Forno,CHE
347545,Tambogletscher,CHE
347556,Mött di Tirman,CHE
347564,Rheinau/Cholau,CHE
347567,Vadrec da Fedoz,CHE
347574,Ghiacciaio del Basòdino W,CHE
347577,Vadret da Roseg,CHE
347595,Glacier de Valsorey,CHE
347596,Glacier d'Otemma,CHE
347600,Ofental Gletscher,CHE
347621,Clairbief,CHE
347636,Les Iles de Bogis,CHE
347643,Bibermüli,CHE
347658,Pièi Bachei,CHE
347714,Mattenplätz,CHE
347811,Kiesgrube Rhinauer Feld und Oberboden,CHE
347840,Elliker Auen,CHE
347854,Espen Riet,CHE
347858,Wolfhöhli/Chüelespitz,CHE
347869,Seerhein Chuehorn-Paradies,CHE
347877,Schaarenwies/Schaarenwald,CHE
347888,Montagne de l'Au,CHE
347897,"Grand Bataillard, Marais de la Versoix",CHE
347905,Les Bidonnes,CHE
347915,Altwässer Thurspitz,CHE
347930,Kiesgrube Rüteren,CHE
347975,Combes Chappuis,CHE
347982,Dolliets,CHE
347996,Ca del Boscat,CHE
347997,Stagni San Giorgio,CHE
348039,Musital,CHE
348046,Arales,CHE
348069,"Bois de Porte, Les Dailles",CHE
348103,Bisen,CHE
348104,Eselschwanz,CHE
348116,Les Goudebas,CHE
348130,"Bodenseeriet, Altenrhein",CHE
348140,"Burstried, Galgenmad",CHE
348146,Wiesenfurt,CHE
348156,Fuchsloch-Buriet,CHE
348157,Retentionsbecken Ceres Rhein-Au,CHE
348162,Etangs de Vendlincourt,CHE
348167,La Bouège-La Goule,CHE
348168,Etangs Rougeat,CHE
348169,Etangs de Bonfol,CHE
348170,Les Queues de Chats,CHE
348175,Le Refrain-La Bouège,CHE
348184,Bois Banal-Moulin Jeannotat,CHE
348187,La Vauchotte-Bois Banal,CHE
348190,La Goule-Le Theusseret,CHE
348234,Stagno Figino-Cásoro,CHE
348240,Lago di Lugano a Cantonetto,CHE
348241,Cava Gere Croglio,CHE
348242,Ressiga,CHE
348264,Valle della Motta,CHE
348268,Pre Murin,CHE
348273,Torrazza-Pra Signora,CHE
348278,Valle della Motta/Ai Prati,CHE
348279,Pra Coltello,CHE
348283,Stagni Campagna Seseglio,CHE
348284,Pozza Moreggi Pedrinate,CHE
348285,Stagno Pra Vicc,CHE
348289,Meandri del Laveggio e Colombera,CHE
348290,Cava Boschi,CHE
348295,Pozza a est di Motto,CHE
348296,Prato Grande,CHE
348305,Weiher Lochgraben,CHE
348307,Lehmlöcher Dicki,CHE
348322,Bachtelli/Seeli,CHE
348330,Alte Biberschleife,CHE
348331,Ried/Lehmgrueb Hofenacker,CHE
348334,Morgetshofsee,CHE
348341,Seeburg,CHE
348888,Gándaras de Budiño,ESP
348915,Glaciares Pirenaicos - Macizo de Viñamala o Comachibosa,ESP
348918,Glaciares Pirenaicos - Macizo de Balaitús o Moros,ESP
348919,Glaciares Pirenaicos - Macizo de Infierno o Quijadar de Pondiellos,ESP
348922,Glaciares Pirenaicos - Macizo de Perdiguero,ESP
348962,Massís de l`Albera,ESP
349162,Alt Pirineu,ESP
349215,Arribes del Duero,ESP
349220,Baixa Limia,ESP
349232,Baixo Miño,ESP
349405,Valles Occidentales,ESP
349479,Vall de Sant Quirze,ESP
349547,Tejo de Auzteguia,ESP
349553,Puerto Moral,ESP
349604,Pena Maseira,ESP
349676,Río Támega,ESP
349684,Río Tea,ESP
349689,Río Alcarrache,ESP
349842,Cama - Dinu - Păsărica,ROU
349848,Ostrovul Mare,ROU
349853,Ostrov Kutovo,BGR
349854,Ostrov Tsibar,BGR
349855,Zhdreloto na reka Tundja,BGR
349857,Suha reka,BGR
349863,Pelikanite,BGR
349881,Starata gora,BGR
349890,Babite,BGR
349891,Slavyanka,BGR
349893,Chuprenski buki,BGR
349909,Strandzhanska zelenika,BGR
349912,Mechite dolove,BGR
349916,Doichov ostrov,BGR
349917,Ostrovi Bliznatsite,BGR
349924,Belasitza,BGR
349974,Ethniko Parko Limnis Kerkinis,GRC
351088,Cantanhez Forest,GNB
351110,Mzimkulwana Nature Reserve,ZAF
351423,Malekgalonyane Nature Reserve,ZAF
351755,Floresta Nacional De Santa Rosa Do Purus,BRA
351784,Parque Nacional Montanhas Do Tumucumaque,BRA
351842,Parque Estadual Chandless,BRA
352016,Parque Estadual Do Guirá,BRA
352181,Reserva Extrativista Curralinho,BRA
352182,Reserva Extrativista Pedras Negras,BRA
352198,Estação Ecológica Do Grão Pará,BRA
352258,Alto Rio Negro,BRA
352264,São Marcos - RR,BRA
352270,Guató,BRA
352271,Kadiwéu,BRA
352278,Riozinho do Alto Envira,BRA
352279,Rio Apaporis,BRA
352281,Bom Intento,BRA
352297,Arara do Rio Amonia,BRA
352455,Pirajuí,BRA
352471,Ñande Ru Marangatu,BRA
352477,Sete Cerros,BRA
352478,Potrero Guaçu,BRA
352615,Foret de Diamel,SEN
352618,Foret de Pate,SEN
352653,Foret de Ndankou,SEN
352655,Foret de Ngayene,SEN
352661,Foret de Baria,SEN
352665,Foret des Narangs,SEN
352682,Foret de Mampaye,SEN
352683,Foret de Koudora,SEN
352686,Foret de Blaz,SEN
352687,Foret de Bafata,SEN
352693,Foret de Mangaroungou,SEN
352700,Lukwika-Lumesule G.R.,TZA
352709,Liparamba G.R,TZA
354053,Balam-Ku,MEX
365024,Kafta-Shiraro,ETH
365380,Mollie Beattie,USA
366270,Border,USA
366301,Boundary Waters Canoe Area,USA
366624,Cabeza Prieta,USA
368947,Glacier Bay,USA
369322,Guadalupe Canyon,USA
370800,Las Palomas,USA
372142,Mount Baker,USA
372765,Organ Pipe Cactus,USA
372766,Organ Pipe Cactus,USA
372889,Pajarita,USA
372957,Pasayten,USA
373214,Pine Creek Peatland State Scientific and,USA
374238,San Bernardino,USA
374267,San Pedro Riparian,USA
374986,Sprague Creek Peatland State Scientific and,USA
375068,St. Croix River,USA
376365,Upper San Pedro,USA
377229,Yukon-Charley Rivers,USA
377827,Širinski otok,HRV
377828,Križnica,HRV
377833,Mura,HRV
377843,Jelkuš,HRV
377853,Žumberak - Samoborsko gorje,HRV
377861,Vukovarske dunavske ade,HRV
377878,Brdo Djed,HRV
377919,Čambina,HRV
377973,Dalj - park pokraj patrijaršije,HRV
378056,Baumbusch,DEU
378081,Fledermausquartier Brauereikeller Frankfurt (Oder),DEU
378090,Grenzwiesen Fürstenau und Fürstenwalde,DEU
378109,Kleinblittersdorfer Wald,DEU
378345,Rauner- und Haarbachtal,DEU
378364,Silberweidenwald Steinmauern,DEU
378483,Hohentengen,DEU
378653,Obersäckingen,DEU
378899,Kiusumetsa hoiuala,EST
379073,"Struuga Mka, Struuga Skv.",EST
379106,Struuga Maastikukaitseala,EST
379245,Jäärja hoiuala,EST
379253,Massiaru hoiuala,EST
379546,2010704 Biotopskydd 1995:268,SWE
379830,2009334 Biotopskydd 2001:696,SWE
380512,2009412 Biotopskydd 1999:272,SWE
380629,2010702 Biotopskydd 1995:148,SWE
380731,2010738 Biotopskydd 2003:301,SWE
380987,2010737 Biotopskydd 2003:276,SWE
381142,2010511 Biotopskydd 2000:294,SWE
381190,2010095 Biotopskydd 2001:599,SWE
381545,2010551 Biotopskydd 2002:190,SWE
382215,2009456 Biotopskydd 1995:19,SWE
382553,2013946 Biotopskydd 2008:60,SWE
382735,2005582 Låssbyn,SWE
382894,2010267 Biotopskydd 1997:183,SWE
382944,2009527 Biotopskydd 2001:57,SWE
383028,2014243 Biotopskydd 2008:387,SWE
383046,2010410 Biotopskydd 2004:139,SWE
383199,2010269 Biotopskydd 1997:182,SWE
383593,2009686 Biotopskydd 2005:428,SWE
383630,2009534 Biotopskydd 2005:985,SWE
383690,2009678 Biotopskydd 2005:1018,SWE
383864,2009873 Biotopskydd 2003:86,SWE
383977,2010409 Biotopskydd 2004:140,SWE
384364,2010639 Biotopskydd 2001:630,SWE
384367,2009729 Biotopskydd 2002:780,SWE
385245,2009685 Biotopskydd 2005:427,SWE
385418,2010650 Biotopskydd 2001:631,SWE
385578,2005555 Skarp-Juberget,SWE
385863,2041364 Norra Guppviksön,SWE
386022,BPMD-AN-09-0014,BEL
386054,'Ardoisière d''Oignies',BEL
386124,Grotte des Fées à Solre-sur-Sambre,BEL
386143,Rivage,BEL
386146,Vallée de la Gueule,BEL
386352,"LSG-Frilinghovener, Waldfeuchter und Kitschbachtal sowie Grenzwaldbereich bei Haaren",DEU
386356,LSG-Schalbruchniederung und Grenzbereich bei Schalbruch,DEU
386357,LSG-Saeffelbachtal,DEU
386358,LSG-Rodebachtal und Gangelter Heide,DEU
386359,LSG-Westerheide,DEU
386360,LSG-Schlounerberg,DEU
386361,LSG-Waeldchen oestlich Suesterseel,DEU
386373,Lainsitzniederung,AUT
387272,Sotla s pritoki,SVN
387308,Reka Nadiža,SVN
387350,Ettenau,AUT
387380,Südsteirisches Weinland,AUT
387411,"Ökofläche ""Büchel""",AUT
387420,Hochgebirgsnaturpark Zillertaler Alpen,AUT
387423,Tiroler Lech,AUT
387424,Naturschutzgebiet Tiroler Lech,AUT
387427,Drei Schwestern,AUT
387567,Sankkjølen,NOR
387602,Goššjohka,NOR
387615,Kiesgrube Solenberg,CHE
387618,Kiesgrube HEVA Dietenboden,CHE
387626,Ziegelei Rafz,CHE
387641,Steinbruch Mellikon,CHE
387643,Lättgrueb,CHE
387663,Kieswerk Sieber Agersten,CHE
387753,Champs Grillet,CHE
388073,Etelä-Kuusamon suojeluvedet,FIN
388662,Ristolas - Mont-Viso,FRA
388667,Guyane (Parc Amazonien),GUF
388668,Guyane (Parc Amazonien) [Aire D'Adhésion],GUF
388683,Slieve Rusheen Bog NHA,IRL
388713,Barnesmore Bog NHA,IRL
388764,Eshbrack Bog NHA,IRL
388861,Tejo Internacional,PRT
388998,Farní stráň,CZE
389015,Baixa Limia-Serra do Xurés,ESP
389022,Parque Natural Tajo Internacional,ESP
389081,Alt Pirineu,ESP
389082,"Alta Garrotxa, l`",ESP
389083,Arribèra deth Garona,ESP
389084,"Artiga de Lin, Era",ESP
389090,Capçaleres del Ter i del Freser,ESP
389108,Eth Portilhon,ESP
389125,Marimanha,ESP
389126,Massís de l`Albera,ESP
389128,Massís de les Salines,ESP
389133,Montanhes de Les e Bossòst,ESP
389167,Sant Joan de Toran,ESP
389208,Tossa Plana de Lles-Puigpedrós,ESP
389573,LSG-Wirtsberg,DEU
389574,LSG-Rodebachtal,DEU
389584,LSG-Teverener Heide,DEU
389585,LSG-Wurmtal und Seitentaeler,DEU
389590,Fichtelberg,DEU
389876,NSG Rodebach - Gangelt / Mindergangelt,DEU
389877,NSG Rodebachtal - Niederbusch,DEU
389962,Oderwiesen Neurüdnitz,DEU
389969,LSG-An der Fleet,DEU
390000,Alt-Saarbruecker Stadtwald,DEU
390004,Am Roensbrunnen - Oberste Birkern (St. Nikolaus-Nassweiler),DEU
390005,Aschbachtal,DEU
390026,"Der Warndt (Teilbereich Grossrosseln, Emmersweiler, Nassweiler, Karlsbrunn, Dorf im Warndt)",DEU
390027,Der Warndt (Teilbereich Ludweiler-Lauterbach),DEU
390028,Der Warndt - Erweiterungsflaeche: Ehemalige Sandgrube beim Kaesbruch (Grossrosseln),DEU
390040,Drahtzugweiher und das Habsterwiesental,DEU
390048,"Elenzberg, Matzendell, Grossenacker bei Entenpfuhl (Nassweiler)",DEU
390059,"Galgenberg, Auf Scheiders, vordere Ahnung",DEU
390068,"Gemeindewaeldchen Guedingen (Parz. Nr.93/28 in Flur 14, Gemarkung Guedingen)",DEU
390069,Gemeindewald Auersmacher-Erweiterungsflaeche: Bliesaue zwischen Gehlbacher Muehle und ehem. Zollstation Rilchingen-Hanweiler,DEU
390070,Gemeindewald Auersmacher - Bliesbogen -,DEU
390072,Gemeindewald Kleinblittersdorf,DEU
390073,Gemeindewald Kleinblittersdorf: Erweiterungsflaeche: Rebenhof,DEU
390074,Gemeindewald Kleinblittersdorf: Erweiterungsflaeche: Tiefenbachtal,DEU
390078,Gredlingen,DEU
390087,Hammelsberg bei Perl mit Hanecker und Atzbuesch bei Sehndorf,DEU
390114,In den Grundkaulen - In den Birkenstueckern (St. Nikolaus-Nassweiler),DEU
390117,Jungholz in der Buchenheck (Nassweiler),DEU
390157,LSG Gersheim (ehem. Landkreis St. Ingbert),DEU
390158,LSG Gersheim (ehem. Landkreis St. Ingbert),DEU
390159,LSG Gersheim (ehem. Landkreis Homburg),DEU
390160,LSG Gersheim (ehem. Landkreis St. Ingbert),DEU
390169,LSG in Gershein (alter Landkreis Homburg; Bereich XIV),DEU
390171,LSG in Mandelbachtal (ehem. Landkreis St. Ingbert),DEU
390172,LSG in Mandelbachtal (ehem. Landkreis St. Ingbert),DEU
390265,Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Rehlingen,DEU
390266,Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Wallerfangen [Rehlingen-Siersburg],DEU
390282,Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Wallerfangen,DEU
390309,Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Überherrn,DEU
390310,Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Überherrn,DEU
390312,Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Ueberherrn,DEU
390313,Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Ueberherrn (und Wadgassen),DEU
390351,"Roesselborn, Muehlental in Grossrosseln",DEU
390379,Stiftswald St. Arnual,DEU
390385,Tabakmuehlental - Oberster Weiher -,DEU
390387,Talzug des Dienststadterweihers,DEU
390389,Vogelschutzgehoelz Auersmacher - Tierschutzgebiet -,DEU
390462,Riserva naturale in parte integrale e in parte orientata Valsolda,ITA
390489,Parco naturale Spina Verde di Como,ITA
390551,Midzhur,BGR
390659,Tønder kommune,DNK
390669,Aabenraa kommune,DNK
390681,Královský hvozd,CZE
390683,Pod Borkovou,CZE
390691,Kaňon Labe,CZE
390698,Ježová,CZE
390703,Smrčí,CZE
390706,Polické stěny,CZE
390711,Kozí stráň,CZE
390954,2014947 Järnskogsfjället,SWE
391888,2041853 Biotopskydd 2013:434,SWE
391966,Ecrevisse À Pattes Blanches Et Faune Patrimoniale Associée (39),FRA
391972,Pyrénées Ariégeoises,FRA
392124,Grand Etang,MAF
392336,VEP nr. 000307,EST
392891,"Ethniko Parko Limnis Kerkinis - Perioches Prostasias tis Fysis P1, P2, P3, P4 Ethnikou Parkou Limnis kerkinis",GRC
392892,"Ethniko Parko Limnis Kerkinis - Perioches Oikoanaptyxis OA1, OA2, OB1, OB2, OB3 Ethnikou Parkou Limnis Kerkinis",GRC
392901,"Ethniko Parko Limnon Mikris kai Megalis Prespas - Zones Prostasias tis Fysis B1, B3, B5, B7",GRC
392902,"Ethniko Parko Limnon Mikris kai Megalis Prespas - Zones Prostasias tis Fysis B2, B4, B6",GRC
392904,"Ethniko Parko Limnon Mikris kai Megalis Prespas - Zones Oikoanaptyxis OIK1, OIK2, OIK3, OIK4, OIK5, OIK6",GRC
392905,Ethniko Parko limnon Mikris kai Megalis Prespas,GRC
392912,Ethniko Parko Oroseiras Rodopis,GRC
392985,Kuskjæra,NOR
393031,Store Danmarkskjær,NOR
393048,Rohkunborri,NOR
393049,Mura - Drava,HRV
393588,Ourtal,BEL
393609,Ourthe orientale,BEL
393621,Breemeersen,BEL
393645,Veldhoven,BEL
394993,Pod Mijo - melišča,SVN
394995,Pregara - travišča,SVN
395001,Bela Krajina,SVN
395017,Metlika,SVN
395029,Lahinja,SVN
395066,Haloze - vinorodne,SVN
395067,Boč - Haloze - Donačka gora,SVN
395081,Peca,SVN
395089,Belški potok,SVN
395098,Obrež,SVN
395099,Središče ob Dravi - Hraščica,SVN
395115,Nadiža s pritoki,SVN
395120,Zgornja Drava s pritoki,SVN
395123,Kolpa,SVN
395126,Veliko bukovje,SVN
395141,Breginjski Stol,SVN
395156,Slovenska Istra,SVN
395159,Mura,SVN
395163,Drava,SVN
395164,Goričko,SVN
395165,Zabiče,SVN
395166,Reka,SVN
395169,Dolina Vipave,SVN
395174,Javorniki - Snežnik,SVN
395176,Matarsko podolje,SVN
395183,Sečoveljske soline in estuarij Dragonje,SVN
395185,Debeli Rtič,SVN
395192,Julijske Alpe,SVN
395197,"Sušački, Smrdejski in Fabski potok",SVN
395202,Kočevsko,SVN
395203,Kamniško - Savinjske Alpe,SVN
395205,Gorjanci - Radoha,SVN
395206,Dobrava - Jovsi,SVN
395210,Orlica,SVN
395213,Kras,SVN
395222,Karavanke,SVN
395224,Snežnik - Pivka,SVN
395225,Dolina Reke,SVN
395231,Goričko,SVN
395232,Mura,SVN
395233,Drava,SVN
395235,Kočevsko,SVN
395241,Julijci,SVN
395242,Breginjski Stol,SVN
395243,Vipavski rob,SVN
395245,Kras,SVN
395246,Grintovci,SVN
395336,Skardsfjella og Hyllingsdalen,NOR
395358,Lurkevann,NOR
395383,Berby,NOR
395406,Remmendalen,NOR
395468,Schutz des Weissachtales,DEU
395500,"Schutz von Landschaftsteilen im Bereich des Faulenbacher Tales, des Lechtales, des Schwanseetales und des Alpseegebietes im Landkreis Füssen",DEU
395543,"Schutz von Landschaftsteilen im Bereich der Stadt Füssen und der Gemeinden Weissensee, Eisenberg und Pfronten im Landkreis Füssen",DEU
395607,Inschutznahme des Gebietes Mühlau-Schöffau als LSG,DEU
395641,"Schutz von Landschaftsteilen in der Gemeinde Eidenberg (LSG ""Bärnloch - Eidenberg Luessen"")",DEU
395649,Hagspielmoor und seine Umgebung,DEU
395702,"LSG auf dem Tumpen und dem Krumbichl, Gemeinde Marzoll",DEU
395704,LSG Saalachauen nördlich Bad Reichenhall,DEU
395712,Schutz des Leitgeringer Sees und der ihn umgebenden Landschaft,DEU
395726,Schutz von Landschaftsteilen im Bereich der Allgäuer Hochalpenkette mit Einschluß der Oberstdorfer Täler und des Hintersteiner Tales im Landkreis Oberallgäu,DEU
395727,"Schutz des Grüntengebietes, des Großen Waldes, der Deutschen Alpenstraße und des Wertachtales",DEU
395756,Wettersteingebiet einschließlich Latschengürtel bei Mittenwald,DEU
395759,Loisachtal zwischen Schmölz und Griesen,DEU
395767,"LSG ""Salzachtal"" im Gebiet der Gemeinde Haiming, der Stadt Burghausen und der Gemeinden Raitenhaslach und Burgkirchen an der Alz",DEU
395808,"LSG ""Ortelbach"" im Gebiet der Gemeinde Bayerisch Gmain",DEU
395849,LSG Sylvensteinsee und oberes Isartal in den Gemeinden Lenggries und Jachenau,DEU
395855,"LSG Barmstein, Gemarkung Scheffau, Markt Marktschellenberg",DEU
395896,Bayerisches Bodenseeufer,DEU
395902,"LSG ""Kirchholz"", Stadt Bad Reichenhall und Gemeinde Bayerisch Gmain",DEU
395906,"LSG ""Ponlachgraben mit angrenzenden Laubwaldteilen""",DEU
